YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DISTANCE,CANCELLED,DEP_HOUR,DEPARTURE_DELAY
2025,12,27,0,SW,ORD,SFO,1120,1261,0,11,20.0
2025,10,8,3,UA,MCO,IAH,2090,783,0,20,39.0
2025,7,23,5,SW,IAH,IAH,1480,1897,0,14,10.0
2025,9,28,1,NK,SFO,DTW,50,1328,0,0,27.0
2025,4,17,5,AS,FLL,LGA,130,1804,0,1,4.0
2025,4,4,3,F9,MCO,EWR,465,221,0,4,9.0
2025,1,21,4,SW,LGA,IAH,495,3995,0,4,11.0
2025,8,19,0,F9,DFW,SFO,1655,2446,0,16,40.0
2025,12,15,6,F9,FLL,BOS,1770,3278,0,17,41.0
2025,3,20,3,AA,EWR,BOS,595,2502,0,5,9.0
2025,7,26,1,AA,MCO,SFO,1865,2037,0,18,106.0
2025,12,10,3,AS,SEA,MSP,1190,418,0,11,7.0
2025,2,10,6,DL,PHL,MSP,1570,3735,0,15,24.0
2025,2,23,4,UA,DEN,IAH,1180,847,0,11,12.0
2025,7,24,6,B6,PHX,BOS,1445,1404,0,14,52.0
2025,6,12,6,SW,MIA,DTW,1015,3011,0,10,43.0
2025,3,9,6,AS,ATL,SEA,690,2945,0,6,8.0
2025,9,15,2,F9,JFK,SFO,1415,1640,0,14,12.0
2025,10,18,4,F9,SEA,PHL,1585,706,0,15,20.0
2025,6,20,4,UA,ATL,EWR,1675,1854,0,16,36.0
2025,10,1,4,NK,DFW,DTW,2130,2250,0,21,18.0
2025,10,3,0,SW,EWR,SFO,1875,2197,0,18,19.0
2025,6,8,5,SW,IAH,BOS,1770,712,0,17,27.0
2025,1,7,3,DL,DFW,FLL,495,4139,0,4,11.0
2025,4,15,1,UA,CLT,BOS,2205,3626,0,22,7.0
2025,10,8,2,F9,BOS,DTW,1465,4112,0,14,7.0
2025,6,15,6,SW,SFO,MIA,325,2611,0,3,6.0
2025,6,27,6,DL,LGA,CLT,1290,1939,0,12,4.0
2025,11,22,2,AA,ATL,ATL,1385,1622,0,13,8.0
2025,12,5,5,NK,MIA,PHL,345,3738,0,3,6.0
2025,5,12,0,DL,DEN,MCO,1480,3048,0,14,11.0
2025,1,12,6,UA,MIA,DTW,1680,1909,0,16,18.0
2025,8,26,1,F9,CLT,SFO,1085,1337,0,10,19.0
2025,5,9,5,NK,DFW,CLT,280,1971,0,2,36.0
2025,12,21,2,DL,DEN,PHX,445,2697,0,4,50.0
2025,12,9,6,F9,PHL,MSP,1830,4536,0,18,16.0
2025,12,15,1,F9,MIA,LAX,540,4308,0,5,11.0
2025,5,15,1,NK,PHL,MCO,1085,1619,0,10,6.0
2025,7,20,3,AA,MSP,SEA,1415,3894,0,14,31.0
2025,4,12,6,AA,SFO,MIA,2310,1734,0,23,16.0
2025,6,5,0,F9,DFW,ORD,1125,1833,0,11,6.0
2025,4,1,4,UA,PHL,LGA,2110,427,0,21,9.0
2025,3,22,6,F9,SFO,FLL,975,1275,0,9,3.0
2025,7,19,6,AS,JFK,FLL,1390,257,0,13,100.0
2025,8,11,4,DL,CLT,BOS,1505,4610,0,15,40.0
2025,4,26,5,UA,ATL,SFO,1990,3595,0,19,26.0
2025,2,18,2,SW,DFW,EWR,2000,1909,0,20,49.0
2025,12,6,2,DL,MCO,DEN,495,1152,0,4,16.0
2025,10,17,0,AA,EWR,LAX,465,672,0,4,8.0
2025,3,14,3,DL,SFO,MCO,485,1843,0,4,33.0
2025,1,12,2,UA,LGA,CLT,1545,1769,0,15,6.0
2025,8,25,5,F9,DEN,MCO,1405,3362,0,14,3.0
2025,3,5,5,AS,IAH,DFW,2235,4543,0,22,3.0
2025,12,7,6,AS,DFW,CLT,1515,975,0,15,21.0
2025,10,27,5,B6,DTW,LAX,770,1786,0,7,22.0
2025,7,26,5,SW,SEA,PHX,1500,3601,0,15,34.0
2025,10,16,5,UA,IAH,ATL,600,869,0,6,29.0
2025,5,25,6,F9,BOS,PHX,1820,598,0,18,15.0
2025,10,9,2,B6,MSP,LGA,340,2181,0,3,16.0
2025,5,23,6,DL,SEA,LAX,1330,3866,0,13,14.0
2025,7,15,1,F9,FLL,BOS,330,4427,0,3,17.0
2025,9,4,0,AA,CLT,ORD,1925,2883,0,19,43.0
2025,12,20,4,DL,ORD,MCO,380,626,0,3,9.0
2025,5,23,0,NK,DFW,SFO,2345,674,0,23,7.0
2025,1,24,5,DL,DEN,MSP,1295,2322,0,12,4.0
2025,10,7,4,AA,DEN,LGA,1725,2734,0,17,21.0
2025,10,27,6,SW,MSP,EWR,2315,3020,0,23,35.0
2025,1,14,1,B6,MSP,SFO,685,1053,0,6,14.0
2025,2,26,3,AS,BOS,DEN,1015,3983,0,10,9.0
2025,6,4,4,NK,DEN,SFO,640,3377,0,6,51.0
2025,9,4,1,B6,EWR,MIA,1795,2408,0,17,32.0
2025,8,24,3,AS,MCO,MIA,1735,1275,0,17,30.0
2025,5,28,1,B6,BOS,EWR,375,2030,0,3,13.0
2025,1,14,3,NK,PHL,PHL,245,1747,0,2,13.0
2025,7,25,2,B6,DTW,DTW,760,4174,0,7,36.0
2025,5,7,5,DL,DFW,BOS,785,1005,0,7,20.0
2025,6,15,6,B6,ATL,MCO,175,725,0,1,11.0
2025,7,12,6,NK,SFO,DFW,1370,3147,0,13,32.0
2025,3,14,3,UA,PHX,EWR,845,4773,0,8,13.0
2025,12,13,4,AS,PHX,LAX,1090,1411,0,10,20.0
2025,10,19,3,NK,PHL,LAX,130,2379,0,1,8.0
2025,3,12,0,F9,PHL,SEA,2120,1806,0,21,45.0
2025,5,16,3,B6,MIA,ORD,2205,421,0,22,9.0
2025,6,26,1,SW,PHL,MCO,1090,2315,0,10,65.0
2025,9,16,4,F9,MSP,PHL,1025,1293,0,10,18.0
2025,12,1,5,SW,PHL,ORD,375,2125,0,3,2.0
2025,5,15,2,AA,LGA,BOS,950,4822,0,9,14.0
2025,1,5,5,UA,MCO,PHX,1120,1304,0,11,7.0
2025,4,6,6,F9,IAH,JFK,1280,4036,0,12,8.0
2025,5,27,2,AS,IAH,LAX,2385,4205,0,23,10.0
2025,12,25,1,UA,BOS,MCO,270,2757,0,2,8.0
2025,10,21,2,F9,LGA,LGA,1650,1135,0,16,23.0
2025,10,17,4,AS,LAX,MIA,1320,391,0,13,14.0
2025,5,11,1,AA,JFK,DTW,1205,4944,0,12,8.0
2025,7,27,4,UA,CLT,LGA,2230,1346,0,22,31.0
2025,4,4,6,UA,LGA,SFO,1400,344,0,14,14.0
2025,1,18,2,AS,FLL,ORD,595,4470,0,5,21.0
2025,5,20,5,DL,PHX,MIA,1035,3356,0,10,38.0
2025,7,14,2,AS,IAH,JFK,2130,3902,0,21,9.0
2025,10,23,0,UA,LAX,FLL,995,3904,0,9,14.0
2025,10,9,1,AA,LGA,EWR,1135,1601,0,11,22.0
2025,6,28,3,AA,DEN,DTW,580,2810,0,5,9.0
2025,5,3,1,DL,LGA,LGA,1090,1049,0,10,6.0
2025,4,3,4,DL,LGA,DTW,2245,2482,0,22,6.0
2025,2,11,2,UA,MIA,PHX,220,1121,0,2,12.0
2025,4,20,6,DL,IAH,BOS,1780,2993,0,17,19.0
2025,10,23,5,F9,EWR,LAX,715,1963,0,7,12.0
2025,10,22,0,AA,BOS,DFW,1410,4485,0,14,18.0
2025,3,5,5,UA,LGA,PHX,1195,4145,0,11,21.0
2025,10,4,1,B6,PHX,BOS,475,634,0,4,7.0
2025,1,12,6,B6,LGA,PHX,1110,776,0,11,10.0
2025,8,24,5,DL,ORD,SEA,445,2710,0,4,12.0
2025,5,12,4,AA,DEN,SFO,1395,3850,0,13,10.0
2025,4,4,0,DL,IAH,LGA,45,2676,0,0,17.0
2025,8,3,0,AA,BOS,MSP,275,3564,0,2,37.0
2025,7,23,0,B6,DFW,IAH,110,618,0,1,17.0
2025,2,2,6,UA,EWR,MIA,1515,769,0,15,21.0
2025,1,4,2,AA,PHL,SEA,300,1746,0,3,12.0
2025,12,24,6,B6,ATL,MCO,1520,2580,0,15,11.0
2025,11,4,6,SW,MIA,MSP,1560,4304,0,15,28.0
2025,4,26,4,AS,ORD,ATL,2235,2216,0,22,25.0
2025,8,28,0,NK,CLT,SEA,360,3907,0,3,8.0
2025,12,7,5,AA,ORD,JFK,1105,1197,0,11,39.0
2025,2,2,5,F9,PHX,LAX,1695,909,0,16,19.0
2025,3,11,6,F9,MIA,MSP,2155,4700,0,21,7.0
2025,12,5,5,SW,CLT,DTW,2125,1937,0,21,13.0
2025,1,28,2,DL,SFO,JFK,495,367,0,4,5.0
2025,1,13,2,B6,SEA,IAH,2115,974,0,21,29.0
2025,3,4,2,F9,BOS,SEA,1215,4557,0,12,47.0
2025,11,9,1,B6,PHX,DEN,2250,4903,0,22,23.0
2025,5,7,5,AS,SFO,ORD,175,1498,0,1,7.0
2025,12,25,2,AA,PHX,PHX,20,3953,0,0,11.0
2025,3,27,4,AA,FLL,BOS,1585,3889,0,15,18.0
2025,1,13,3,UA,SFO,SEA,105,907,0,1,6.0
2025,1,10,1,AA,PHL,MCO,1580,4113,0,15,6.0
2025,8,7,0,AS,PHX,DEN,1695,1210,0,16,31.0
2025,10,18,2,DL,JFK,EWR,1315,3170,0,13,14.0
2025,11,28,6,UA,IAH,MCO,2185,935,0,21,3.0
2025,12,18,5,AS,BOS,IAH,795,4190,0,7,9.0
2025,12,2,1,F9,ATL,MCO,435,981,0,4,10.0
2025,2,21,1,NK,DTW,ATL,1405,3297,0,14,24.0
2025,3,1,6,AA,CLT,SEA,1205,2578,0,12,3.0
2025,2,13,4,B6,MSP,CLT,620,3559,0,6,6.0
2025,3,23,0,AS,MCO,MIA,820,2693,0,8,6.0
2025,7,2,3,AS,ATL,SEA,1845,3445,0,18,22.0
2025,1,4,3,B6,MSP,ATL,1565,1035,0,15,36.0
2025,10,9,5,DL,ORD,MCO,2035,1420,0,20,17.0
2025,8,8,1,B6,ATL,MIA,730,720,0,7,10.0
2025,10,26,1,NK,PHX,SFO,940,4900,0,9,14.0
2025,10,18,0,F9,ORD,DEN,445,2157,0,4,8.0
2025,10,16,5,F9,MSP,SEA,2015,4600,0,20,41.0
2025,2,4,1,B6,ORD,LGA,1895,2179,0,18,19.0
2025,3,4,2,F9,ATL,SFO,2360,4796,0,23,14.0
2025,9,18,3,AA,SEA,DEN,290,1250,0,2,12.0
2025,7,2,5,SW,LGA,MSP,655,2600,0,6,2.0
2025,4,21,2,B6,FLL,CLT,460,1849,0,4,13.0
2025,10,11,4,UA,EWR,SFO,640,2060,0,6,67.0
2025,5,20,1,B6,IAH,PHX,775,2577,0,7,46.0
2025,2,24,0,B6,BOS,DFW,1180,468,0,11,25.0
2025,11,4,4,DL,LGA,PHX,545,1170,0,5,6.0
2025,8,24,4,NK,EWR,BOS,1210,2782,0,12,39.0
2025,4,14,0,UA,SFO,MIA,240,2704,0,2,39.0
2025,9,21,4,F9,CLT,MIA,710,1111,0,7,12.0
2025,5,17,2,NK,CLT,DFW,795,1033,0,7,15.0
2025,9,25,6,B6,LGA,DTW,960,1854,0,9,2.0
2025,4,8,4,AA,DEN,CLT,1100,1545,0,11,17.0
2025,10,1,0,B6,LGA,ATL,1170,1119,0,11,15.0
2025,5,28,3,F9,LGA,DEN,2260,697,0,22,6.0
2025,9,19,1,B6,FLL,LAX,595,1972,0,5,17.0
2025,8,19,0,UA,FLL,MIA,385,1813,0,3,25.0
2025,3,21,2,AS,MSP,DEN,1900,1415,0,19,35.0
2025,1,7,2,AS,IAH,DFW,1870,2149,0,18,21.0
2025,3,1,3,AS,LAX,LAX,1895,1218,0,18,18.0
2025,4,1,2,NK,JFK,FLL,1465,3050,0,14,6.0
2025,2,10,6,SW,DEN,ATL,2180,334,0,21,3.0
2025,1,13,0,AS,DEN,ATL,100,3755,0,1,42.0
2025,7,22,2,AS,PHX,SEA,250,2750,0,2,14.0
2025,8,5,6,AA,MCO,MIA,415,717,0,4,5.0
2025,7,12,3,AS,EWR,IAH,225,2568,0,2,17.0
2025,5,28,3,F9,IAH,LAX,305,2950,0,3,7.0
2025,12,3,6,NK,LAX,SFO,2190,2046,0,21,3.0
2025,1,19,5,SW,LGA,MIA,2065,2506,0,20,20.0
2025,7,4,4,NK,DFW,BOS,595,4334,0,5,29.0
2025,7,15,6,SW,FLL,LAX,1090,4200,0,10,10.0
2025,9,13,6,DL,LAX,JFK,2060,455,0,20,21.0
2025,3,11,4,F9,DFW,ATL,2330,3854,0,23,8.0
2025,9,26,6,SW,MIA,ORD,1800,3992,0,18,41.0
2025,1,2,2,AS,SEA,DFW,1050,2389,0,10,10.0
2025,1,9,2,F9,IAH,JFK,1120,4653,0,11,50.0
2025,4,12,5,F9,SFO,DTW,2190,434,0,21,5.0
2025,9,4,2,F9,IAH,ORD,15,792,0,0,51.0
2025,6,26,2,NK,LGA,DTW,2300,4144,0,23,10.0
2025,11,19,4,F9,IAH,MSP,860,3091,0,8,107.0
2025,3,10,0,UA,IAH,JFK,130,163,0,1,16.0
2025,1,11,5,DL,DFW,LGA,2360,4238,0,23,9.0
2025,4,7,0,SW,DTW,PHL,1435,2121,0,14,9.0
2025,12,13,0,DL,PHL,LAX,2090,227,0,20,19.0
2025,9,9,5,NK,CLT,LAX,425,312,0,4,10.0
2025,3,12,6,AA,DFW,JFK,1770,3651,0,17,14.0
2025,12,2,4,F9,MSP,SEA,1915,4912,0,19,22.0
2025,9,22,0,AS,SEA,ORD,1535,3500,0,15,29.0
2025,7,21,5,NK,MSP,BOS,1255,772,0,12,8.0
2025,12,1,0,AS,DFW,DFW,100,4958,0,1,9.0
2025,4,27,4,B6,ATL,MIA,770,3227,0,7,42.0
2025,3,7,6,B6,CLT,DTW,1105,351,0,11,8.0
2025,10,1,1,DL,MCO,IAH,270,2122,0,2,26.0
2025,5,26,2,SW,JFK,EWR,1220,2338,0,12,27.0
2025,5,25,6,UA,EWR,PHX,1115,2375,0,11,14.0
2025,3,16,2,SW,PHX,PHL,300,1097,0,3,20.0
2025,12,4,1,DL,DTW,DTW,1795,1895,0,17,18.0
2025,9,8,3,B6,BOS,CLT,2170,2589,0,21,6.0
2025,4,17,0,SW,DEN,IAH,1085,2052,0,10,6.0
2025,11,21,6,DL,MSP,ORD,1105,3171,0,11,13.0
2025,5,19,1,AS,LGA,DTW,1345,3759,0,13,8.0
2025,4,4,0,AS,IAH,SFO,180,1674,0,1,30.0
2025,5,28,1,AS,DFW,CLT,630,2210,0,6,14.0
2025,7,4,6,DL,IAH,JFK,2190,4646,0,21,11.0
2025,9,8,5,NK,LGA,ATL,1450,2182,0,14,16.0
2025,7,10,6,B6,ORD,BOS,1775,3834,0,17,29.0
2025,5,26,5,AS,SEA,DTW,1735,2317,0,17,38.0
2025,10,16,2,AA,MIA,DFW,215,1004,0,2,11.0
2025,10,19,0,NK,DEN,ATL,1830,1730,0,18,20.0
2025,7,1,5,NK,MCO,PHL,560,2050,0,5,22.0
2025,10,5,5,UA,FLL,DEN,2300,2770,0,23,12.0
2025,5,2,4,DL,CLT,EWR,625,2237,0,6,41.0
2025,3,27,2,B6,SFO,BOS,490,4696,0,4,5.0
2025,7,16,2,B6,DEN,MCO,260,4507,0,2,7.0
2025,11,13,2,AS,LGA,DTW,185,1930,0,1,40.0
2025,11,6,0,AA,DTW,SEA,240,3906,0,2,13.0
2025,2,4,3,NK,CLT,MSP,695,4486,0,6,18.0
2025,12,25,1,SW,DTW,FLL,595,1632,0,5,17.0
2025,9,7,1,UA,CLT,MIA,2225,4924,0,22,9.0
2025,10,2,5,B6,DTW,MIA,670,256,0,6,11.0
2025,10,23,4,B6,ATL,FLL,1855,2924,0,18,24.0
2025,12,10,6,UA,EWR,PHL,885,3080,0,8,4.0
2025,1,14,6,F9,LGA,ATL,70,1139,0,0,11.0
2025,6,8,3,AS,ATL,MIA,1850,3015,0,18,17.0
2025,7,3,2,DL,PHL,JFK,165,4946,0,1,14.0
2025,8,3,1,B6,ATL,MCO,1335,4065,0,13,16.0
2025,10,27,0,F9,MCO,EWR,1240,3139,0,12,6.0
2025,9,2,2,NK,CLT,ORD,2145,3026,0,21,10.0
2025,2,28,2,DL,IAH,SFO,665,2895,0,6,11.0
2025,11,17,5,AA,MSP,CLT,2375,4937,0,23,2.0
2025,10,19,3,DL,MIA,JFK,855,466,0,8,6.0
2025,2,10,6,AS,ATL,IAH,2255,911,0,22,15.0
2025,5,12,5,UA,PHX,MIA,1050,1135,0,10,15.0
2025,5,27,3,F9,ATL,LAX,1775,561,0,17,22.0
2025,6,23,6,F9,EWR,ATL,1935,3824,0,19,24.0
2025,3,11,5,NK,PHX,CLT,600,4663,0,6,24.0
2025,8,9,1,UA,BOS,SFO,2290,4019,0,22,10.0
2025,1,25,6,UA,SEA,LAX,1435,2713,0,14,19.0
2025,6,13,1,AS,SEA,PHX,60,2936,0,0,42.0
2025,4,6,6,SW,MCO,DEN,425,2432,0,4,17.0
2025,1,14,2,AS,DEN,MIA,1695,3450,0,16,49.0
2025,7,22,4,UA,DEN,BOS,35,1263,0,0,16.0
2025,9,11,6,UA,DTW,DTW,145,3385,0,1,9.0
2025,4,5,2,F9,PHL,EWR,1730,934,0,17,37.0
2025,4,2,0,DL,MIA,SFO,2385,1101,0,23,14.0
2025,6,7,4,F9,MIA,CLT,1615,1740,0,16,28.0
2025,12,17,1,UA,MIA,SFO,2210,2991,0,22,19.0
2025,3,6,4,NK,CLT,ATL,2315,2721,0,23,9.0
2025,12,14,4,B6,PHX,MIA,780,1255,0,7,9.0
2025,6,4,1,NK,SEA,CLT,225,2769,0,2,9.0
2025,7,3,0,AA,SFO,EWR,2105,3577,0,21,37.0
2025,11,11,6,AS,CLT,JFK,465,4018,0,4,5.0
2025,10,1,0,NK,ORD,SEA,100,1666,0,1,6.0
2025,10,14,5,DL,PHX,FLL,1020,3853,0,10,7.0
2025,3,6,3,DL,BOS,EWR,0,1435,0,0,39.0
2025,7,23,6,B6,MSP,CLT,250,2949,0,2,4.0
2025,3,27,5,SW,LAX,IAH,985,745,0,9,4.0
2025,2,17,3,SW,MIA,MCO,510,1194,0,5,11.0
2025,12,27,0,UA,EWR,ATL,2390,926,0,23,7.0
2025,10,17,6,AA,EWR,ATL,1980,3987,0,19,15.0
2025,4,23,0,NK,FLL,DEN,25,3418,0,0,12.0
2025,12,11,3,F9,MCO,ATL,1700,3063,0,17,28.0
2025,8,28,5,AA,DFW,MCO,1265,1791,0,12,4.0
2025,9,22,3,DL,EWR,SFO,1010,964,0,10,34.0
2025,7,7,5,NK,ORD,EWR,640,1549,0,6,6.0
2025,1,13,0,AS,SFO,BOS,1850,1733,0,18,19.0
2025,3,8,1,SW,ATL,MIA,1900,4842,0,19,35.0
2025,12,8,0,NK,JFK,PHL,2325,4067,0,23,8.0
2025,9,9,5,DL,MIA,BOS,955,1833,0,9,19.0
2025,12,25,1,SW,MCO,ORD,1365,4469,0,13,18.0
2025,1,7,1,SW,MCO,FLL,1735,1777,0,17,24.0
2025,9,25,1,NK,ORD,CLT,1545,660,0,15,19.0
2025,8,22,6,AA,FLL,SFO,910,2907,0,9,58.0
2025,1,9,3,DL,BOS,CLT,1185,4679,0,11,14.0
2025,6,11,2,AA,MCO,MCO,335,1311,0,3,22.0
2025,5,2,0,F9,BOS,MIA,1650,772,0,16,21.0
2025,6,27,4,B6,PHX,LAX,1870,4188,0,18,66.0
2025,10,18,4,AA,MCO,LGA,2275,1185,0,22,16.0
2025,12,22,0,DL,PHX,DEN,285,3386,0,2,11.0
2025,5,3,1,AS,SEA,IAH,1385,1376,0,13,15.0
2025,6,18,3,SW,IAH,CLT,310,2973,0,3,12.0
2025,5,16,5,F9,FLL,DTW,815,4669,0,8,2.0
2025,11,8,3,AA,EWR,JFK,1790,4045,0,17,34.0
2025,12,23,1,AS,IAH,LGA,540,4191,0,5,7.0
2025,5,8,0,UA,DTW,DFW,1275,4707,0,12,12.0
2025,4,6,6,F9,EWR,MSP,1265,3924,0,12,6.0
2025,3,25,4,DL,BOS,ATL,1895,4298,0,18,23.0
2025,3,25,3,UA,JFK,DEN,2345,4661,0,23,30.0
2025,4,2,6,B6,SEA,PHX,2280,2116,0,22,23.0
2025,9,16,6,B6,MCO,JFK,1275,1313,0,12,43.0
2025,2,26,1,F9,EWR,BOS,2045,4181,0,20,18.0
2025,9,21,3,UA,DTW,DEN,1780,2669,0,17,32.0
2025,1,9,1,DL,SFO,PHX,805,4741,0,8,9.0
2025,1,19,3,SW,PHL,SFO,495,2384,0,4,14.0
2025,5,21,4,F9,PHX,EWR,1555,2741,0,15,47.0
2025,6,15,3,AS,DTW,ATL,100,3290,0,1,17.0
2025,6,24,0,UA,IAH,FLL,80,2421,0,0,41.0
2025,3,2,6,F9,DFW,CLT,390,1701,0,3,8.0
2025,7,15,2,NK,EWR,ORD,1075,2708,0,10,17.0
2025,9,22,1,UA,DTW,DEN,1855,4020,0,18,20.0
2025,11,11,6,AS,ATL,FLL,1260,4057,0,12,21.0
2025,12,20,2,UA,PHX,SFO,1545,2513,0,15,27.0
2025,10,12,4,DL,CLT,SEA,2130,1986,0,21,7.0
2025,8,15,4,AS,EWR,BOS,755,355,0,7,7.0
2025,6,16,6,AA,IAH,LGA,310,2657,0,3,2.0
2025,12,28,6,F9,SFO,DEN,1085,981,0,10,27.0
2025,8,6,2,AA,JFK,ATL,1645,4130,0,16,36.0
2025,12,3,4,SW,BOS,JFK,470,4575,0,4,6.0
2025,5,6,4,F9,ATL,PHX,1600,3946,0,16,23.0
2025,8,23,5,NK,MIA,BOS,1165,254,0,11,32.0
2025,10,26,1,B6,IAH,CLT,1825,4679,0,18,25.0
2025,12,3,1,UA,ATL,SFO,185,1481,0,1,50.0
2025,4,21,1,DL,LGA,ORD,1070,2239,0,10,7.0
2025,10,13,0,NK,LAX,SEA,420,2059,0,4,9.0
2025,8,12,5,AS,IAH,BOS,830,4359,0,8,4.0
2025,10,8,0,B6,BOS,MIA,550,4055,0,5,11.0
2025,12,2,0,B6,PHL,ATL,695,2195,0,6,8.0
2025,2,7,5,UA,SEA,CLT,1860,1744,0,18,28.0
2025,12,17,0,B6,JFK,LAX,530,3484,0,5,14.0
2025,12,7,2,DL,BOS,FLL,85,4277,0,0,12.0
2025,5,1,5,DL,PHX,EWR,425,1054,0,4,15.0
2025,9,4,5,AA,MCO,LAX,295,4638,0,2,16.0
2025,4,15,6,AA,LGA,SFO,2135,4052,0,21,5.0
2025,11,4,1,DL,SEA,CLT,1305,4117,0,13,12.0
2025,6,12,4,F9,ORD,IAH,905,2729,0,9,13.0
2025,1,16,3,UA,LAX,LAX,485,3382,0,4,26.0
2025,9,21,0,F9,LGA,ORD,1730,1726,0,17,18.0
2025,1,18,4,AS,DEN,SEA,1005,209,0,10,9.0
2025,5,14,1,F9,BOS,LAX,1030,214,0,10,9.0
2025,4,14,2,SW,ATL,SFO,1150,2737,0,11,14.0
2025,12,28,6,NK,MSP,LAX,1030,1300,0,10,11.0
2025,3,11,5,UA,CLT,LGA,2240,2619,0,22,7.0
2025,6,28,4,NK,JFK,SEA,2320,3150,0,23,6.0
2025,2,16,3,DL,IAH,MIA,1735,3999,0,17,41.0
2025,3,15,4,AS,MIA,IAH,1645,857,0,16,60.0
2025,5,22,5,SW,PHL,IAH,845,4420,0,8,63.0
2025,9,6,1,NK,JFK,PHX,35,1605,0,0,47.0
2025,2,24,4,DL,IAH,DTW,2250,4721,0,22,65.0
2025,10,13,5,AS,PHL,LAX,1410,4560,0,14,17.0
2025,8,26,2,NK,LAX,IAH,120,1972,0,1,15.0
2025,2,28,6,AS,MSP,DFW,2295,4545,0,22,18.0
2025,11,17,1,SW,CLT,PHL,100,4665,0,1,6.0
2025,5,4,0,NK,PHX,MSP,1610,2296,0,16,17.0
2025,7,12,6,F9,LAX,MCO,1570,4139,0,15,12.0
2025,8,18,1,DL,ATL,ORD,655,3094,0,6,41.0
2025,1,27,4,F9,DEN,SFO,215,3308,0,2,9.0
2025,6,8,5,B6,SFO,BOS,2215,699,0,22,7.0
2025,1,12,3,AA,DEN,FLL,2325,4520,0,23,13.0
2025,2,4,1,UA,ORD,MSP,1105,2753,0,11,6.0
2025,1,8,1,B6,LAX,JFK,275,657,0,2,18.0
2025,11,2,1,F9,LGA,LGA,795,3769,0,7,15.0
2025,5,4,1,B6,ORD,PHX,1295,2823,0,12,17.0
2025,10,12,4,F9,SFO,PHL,615,3565,0,6,25.0
2025,9,25,6,SW,ORD,SEA,145,4317,0,1,6.0
2025,6,21,0,UA,MCO,EWR,2025,4306,0,20,20.0
2025,11,22,3,SW,CLT,PHX,1655,1198,0,16,20.0
2025,11,10,6,AA,ORD,PHL,560,2108,0,5,20.0
2025,1,15,1,NK,ATL,BOS,245,4606,0,2,6.0
2025,1,28,5,UA,ATL,ATL,565,3389,0,5,10.0
2025,2,9,3,AS,MIA,DTW,1150,4930,0,11,18.0
2025,9,9,4,F9,DEN,FLL,1355,219,0,13,41.0
2025,3,7,0,NK,LAX,BOS,1245,2725,0,12,10.0
2025,1,27,6,NK,IAH,BOS,775,955,0,7,15.0
2025,5,2,1,B6,FLL,MIA,1930,3336,0,19,29.0
2025,7,7,0,AS,MCO,EWR,1190,3794,0,11,9.0
2025,6,9,1,UA,DEN,MCO,600,2000,0,6,44.0
2025,12,18,1,F9,PHX,PHX,1400,556,0,14,7.0
2025,1,23,5,DL,PHL,PHX,1265,2376,0,12,13.0
2025,5,12,2,NK,DFW,DFW,335,190,0,3,10.0
2025,5,7,5,AS,MSP,BOS,2075,4920,0,20,18.0
2025,6,19,3,F9,ORD,CLT,800,3303,0,8,6.0
2025,3,22,6,NK,PHL,SFO,2230,2115,0,22,7.0
2025,5,24,0,SW,LGA,DFW,2340,2861,0,23,15.0
2025,7,16,3,DL,MSP,JFK,1010,1191,0,10,16.0
2025,5,26,3,SW,SFO,ORD,1030,2365,0,10,14.0
2025,5,8,3,F9,MIA,JFK,380,711,0,3,21.0
2025,5,19,0,F9,LAX,LAX,865,181,0,8,6.0
2025,10,6,1,F9,PHX,PHX,1615,2449,0,16,21.0
2025,10,2,1,AA,MCO,JFK,2325,3241,0,23,5.0
2025,3,2,6,F9,ORD,PHX,525,4995,0,5,7.0
2025,1,8,1,B6,SFO,SEA,1025,1889,0,10,33.0
2025,5,27,1,AS,JFK,SEA,575,196,0,5,5.0
2025,9,10,1,AA,ATL,SEA,1760,4523,0,17,42.0
2025,1,21,6,B6,MCO,DEN,1880,842,0,18,32.0
2025,3,21,6,DL,BOS,SEA,235,4094,0,2,4.0
2025,4,11,5,SW,DEN,DEN,1205,1576,0,12,40.0
2025,1,20,1,AS,EWR,DFW,1405,2633,0,14,19.0
2025,1,27,4,UA,CLT,BOS,1295,3143,0,12,18.0
2025,8,26,6,AA,ATL,SEA,270,1924,0,2,7.0
2025,2,20,4,AS,PHX,DTW,675,2927,0,6,13.0
2025,12,24,5,F9,EWR,LGA,670,2996,0,6,12.0
2025,8,3,5,UA,MIA,FLL,110,856,0,1,7.0
2025,7,27,1,B6,PHX,PHL,1745,4168,0,17,38.0
2025,10,16,5,DL,IAH,ATL,845,1845,0,8,3.0
2025,10,3,6,B6,FLL,DTW,2105,2506,0,21,14.0
2025,2,8,5,UA,MIA,SEA,60,4842,0,0,8.0
2025,6,19,0,F9,EWR,EWR,1730,184,0,17,19.0
2025,6,12,3,F9,DEN,DFW,2165,4770,0,21,18.0
2025,3,18,3,B6,DEN,SEA,1855,1333,0,18,21.0
2025,11,13,0,NK,BOS,EWR,2145,3639,0,21,12.0
2025,2,11,4,NK,DEN,DFW,1530,1930,0,15,7.0
2025,12,13,3,NK,PHX,SEA,2040,1128,0,20,23.0
